,Almacenamiento interno,Descripcion,Direccion,Fecha,Marca,Precio,Pulgadas
469,8.0,"Móvil - Sony Xperia M4 Aqua Rojo de 8GB con 4G, pantalla HD de 5 pulgadas, cámara de 13 mpx, resistente al agua",https://tiendas.mediamarkt.es/p/movil-sony-xperia-m4-aqua-rojo-de-8gb-1291837#specifications,08/25/18 - 18:46:00,Sony,261.0,5.0
470,16.0,"Móvil - Sony Xperia C5 Ultra, 16GB, red 4G, pantalla FHD 6"" y cámara 13 mpx, verde",https://tiendas.mediamarkt.es/p/movil-sony-xperia-c5-ultra-16gb-red-1292811#specifications,08/25/18 - 18:46:01,Sony,414.0,6.0
471,16.0,"Móvil - ZTE Blade V6, 16GB, Dual SIM, 5 pulgadas, red 4G, gris",https://tiendas.mediamarkt.es/p/movil-zte-blade-v6-16gb-dual-sim-5-pulgadas-1289894#specifications,08/25/18 - 18:46:02,ZTE,114.0,5.0
472,8.0,"Móvil - Alcatel One Touch Idol 3 Negro de 8GB con red 4G, pantalla HD de 4,7 pulgadas y cámara de 13 mpx",https://tiendas.mediamarkt.es/p/movil-alcatel-one-touch-idol-3-negro-d-1280043#specifications,08/25/18 - 18:46:06,Alcatel,248.0,4.7
473,32.0,"Móvil - LG G4 Dorado de 32GB, 4G, pantalla Quad HD de 5.5"", 6 núcleos, Cámara 16 mpx ",https://tiendas.mediamarkt.es/p/movil-lg-g4-dorado-de-32gb-4g-pantal-1284199#specifications,08/25/18 - 18:46:06,LG,299.0,5.5
474,16.0,"Móvil - Sony Xperia C4 Verde de 16GB con 4G, pantalla Full HD de 5.5 pulgadas y cámara de 13 mpx",https://tiendas.mediamarkt.es/p/movil-sony-xperia-c4-verde-de-16gb-1284223#specifications,08/25/18 - 18:46:07,Sony,347.0,5.5
475,16.0,"Móvil - Sony Xperia C4 Negro de 16GB con 4G, pantalla Full HD de 5.5 pulgadas y cámara de 13 mpx",https://tiendas.mediamarkt.es/p/movil-sony-xperia-c4-negro-de-16gb-con-1284221#specifications,08/25/18 - 18:46:08,Sony,351.0,5.5
476,8.0,"Móvil - Huawei G Play Mini Blanco 8GB, Pantalla HD 5"", Octa-Core, 13Mpx",https://tiendas.mediamarkt.es/p/movil-huawei-g-play-mini-blanco-de-8gb-p-1282682#specifications,08/25/18 - 18:46:09,Huawei,176.0,5.0
477,16.0,"Móvil - BQ Aquaris M5 16GB, Dual Sim, Negro",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-m5-16gb-dual-sim-negro-2gb-ram-1285224#specifications,08/25/18 - 18:46:10,BQ,213.0,5.0
478,32.0,"Móvil - LG G4 Gris Titan de 32GB, 4G, pantalla Quad HD de 5,5 pulgadas, procesador de 6 núcleos y cámara de 16 mpx ",https://tiendas.mediamarkt.es/p/movil-lg-g4-gris-titan-de-32gb-4g-pa-1280739#specifications,08/25/18 - 18:46:12,LG,299.0,5.5
479,32.0,"Móvil - LG G4 de cuero Negro con 32GB, 4G, pantalla Quad HD de 5,5 pulgadas, procesador de 6 núcleos y cámara de 16 mpx ",https://tiendas.mediamarkt.es/p/movil-lg-g4-de-cuero-negro-con-32gb-4-1280737#specifications,08/25/18 - 18:46:13,LG,533.0,5.5
480,8.0,"Móvil - Microsoft Lumia 640 Blanco de 8GB con Dual SIM, pantalla IPS LCD de 5 pulgadas y cámara de 8 mpx",https://tiendas.mediamarkt.es/p/movil-microsoft-lumia-640-blanco-de-8g-1279128#specifications,08/25/18 - 18:46:14,Microsoft,131.0,5.0
481,8.0,"Móvil - Microsoft Lumia 640 XL Blanco de 8GB con 4G, pantalla HD de 5,7 pulgadas y cámara de 13 mpx.",https://tiendas.mediamarkt.es/p/movil-microsoft-lumia-640-xl-blanco-de-1279130#specifications,08/25/18 - 18:46:15,Microsoft,230.0,5.7
482,8.0,"Móvil - Microsoft Lumia 640 XL Negro de 8GB con 4G, pantalla HD de 5,7 pulgadas, y cámara de 13 mpx.",https://tiendas.mediamarkt.es/p/movil-microsoft-lumia-640-xl-negro-de-1279129#specifications,08/25/18 - 18:46:16,Microsoft,230.0,5.7
483,8.0,"Móvil - Microsoft Lumia 640 Blanco XL de 8GB con pantalla HD de 5,7 pulgadas, Dual SIM y cámara de 13 mpx.",https://tiendas.mediamarkt.es/p/movil-microsoft-lumia-640-blanco-xl-de-1277032#specifications,08/25/18 - 18:46:17,Microsoft,201.0,5.7
484,16.0,"Móvil - Huawei P8 Lite Negro de 16GB con 4G, Dual SIM, 5 pulgadas, cámara 13 mpx ",https://tiendas.mediamarkt.es/p/movil-huawei-p8-lite-de-16gb-con-4g-p-dual-sim-1278842#specifications,08/25/18 - 18:46:20,Huawei,191.0,5.0
485,8.0,"Móvil - Motorola Moto G 4G de 2ª Generación, 8GB, 5 pulgadas, Negro",https://tiendas.mediamarkt.es/p/movil-motorola-moto-g-4g-8gb-5-pulgadas-1275943#specifications,08/25/18 - 18:46:24,Motorola,174.0,5.0
486,8.0,"Móvil - Samsung Galaxy Grand Neo Plus, 8GB, 5 pulgadas, Dual SIM, blanco",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-grand-neo-plus-8-1269408#specifications,08/25/18 - 18:46:25,Samsung,117.0,5.01
487,16.0,"Móvil - LG G3 blanco de 16GB con pantalla de 5,5 pulgadas, y cámara de 13 megapixeles",https://tiendas.mediamarkt.es/p/movil-lg-g3-blanco-de-16gb-con-pantall-1257039#specifications,08/25/18 - 18:46:26,LG,299.0,5.5
488,16.0,"Móvil - BQ Aquaris E5 4G Blanco y Negro con pantalla de 5 pulgadas, Dual micro-SIM, 13 Mpx. y Flash dual ",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-e5-4g-blanco-y-negro-1261389#specifications,08/25/18 - 18:46:27,BQ,236.0,5.0
489,16.0,"Móvil - Apple iPhone 5S Silver, 16GB, 8mp, Plata",https://tiendas.mediamarkt.es/p/iphone-5s-silver-plata-de-16gb-1216627#specifications,08/25/18 - 18:46:29,Apple,289.0,4.0
490,16.0,"Móvil – Apple iPhone 6 Gris de 16 GB, red 4G y 8 mpx. ",https://tiendas.mediamarkt.es/p/iphone-6-gris-de-16-gb-red-4g-y-8-mpx-1253668#specifications,08/25/18 - 18:46:31,Apple,627.0,4.7
491,16.0,"Móvil – Apple iPhone 6 Plus Plata de 16 GB, red 4G y 8 mpx. ",https://tiendas.mediamarkt.es/p/iphone-6-plus-plata-de-16-gb-red-4g-y-8-mpx-1253673#specifications,08/25/18 - 18:46:34,Apple,654.0,5.5
492,8.0,"Móvil - Motorola Moto G de 2ª Generación Blanco de 8GB, con Android KitKat",https://tiendas.mediamarkt.es/p/movil-motorola-moto-g-5-blanco-de-8gb-con-android-kitkat-1253168#specifications,08/25/18 - 18:46:35,Motorola,167.0,5.0
493,16.0,"Móvil - Samsung Galaxy A5 (2016), 16GB, 5.2"" Super AMOLED, 4G, Negro",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-a5-2016-16gb-negro-1309325#specifications,08/25/18 - 18:46:37,Samsung,318.0,5.2
494,16.0,"Móvil - Sony Xperia M5, 16GB, Red 4G, Pantalla FHD 5"", Cámara 21,5 mpx, Dorado",https://tiendas.mediamarkt.es/p/movil-sony-xperia-m5-16gb-red-4g-pa-dorado-1310974#specifications,08/25/18 - 18:46:38,Sony,413.0,5.0
495,16.0,"Móvil - Sony Xperia M5, 16GB, red 4G, pantalla FHD 5"", cámara 21,5 mpx, negro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-m5-16gb-red-4g-pa-negro-1310972#specifications,08/25/18 - 18:46:39,Sony,414.0,5.0
496,16.0,"Móvil - Asus Zenfone 2 Laser (ZE500KL-6J229WW), 16GB, Dual SIM, pantalla 5"", red 4G, plateado",https://tiendas.mediamarkt.es/p/movil-asus-zenfone-2-laser-ze500kl-6j-1295572#specifications,08/25/18 - 18:46:43,Asus,178.0,5.0
497,8.0,"Móvil - Zopo Color E, 8GB, red 4G, Dual SIM, pantalla HD 5"", 8 mpx, negro",https://tiendas.mediamarkt.es/p/movil-zopo-color-e-8gb-red-4g-dual-1295257#specifications,08/25/18 - 18:46:44,Zopo,85.99,5.0
498,32.0,"Móvil - Asus Zenfone Selfie (ZD551KL), 32GB, Dual SIM, 5.5 pulgadas, plateado",https://tiendas.mediamarkt.es/p/movil-asus-zenfone-selfie-zd551kl-1295590#specifications,08/25/18 - 18:46:45,Asus,281.0,5.5
499,16.0,"Móvil - BQ Aquaris X5, 16GB, red 4G, Dual SIM, pantalla HD 5"", 13 mpx, Negro ",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-x5-16gb-red-4g-dua-1299611#specifications,08/25/18 - 18:46:47,BQ,222.0,5.0
500,32.0,"Móvil - Sony Xperia Z5 Premium, 32GB, red 4G, pantalla 4K FHD 5,5"", 23 mpx, negro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-z5-premium-32gb-re-1300816#specifications,08/25/18 - 18:46:47,Sony,828.0,5.5
501,8.0,"Móvil - Alcatel OneTouch Pop Star 5P, Dual SIM, 8 GB, pantalla 5"" HD, Carcasa Blanca, amarilla y verde",https://tiendas.mediamarkt.es/p/movil-alcatel-onetouch-pop-star-5p-dual-sim-1294038#specifications,08/25/18 - 18:46:49,Alcatel,75.99,5.0
502,8.0,"Móvil - Alcatel OneTouch Pop Star 5P, Dual SIM, 8 GB, pantalla 5"" HD, Carcasa negra y blanca",https://tiendas.mediamarkt.es/p/movil-alcatel-onetouch-pop-star-5p-du-1294037#specifications,08/25/18 - 18:46:52,Alcatel,77.99,5.0
503,16.0,"Móvil - BQ Aquaris M5.5 de 16GB con Dual SIM, red 4G, pantalla FHD 5.5"", negro",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-m5-5-dual-sim-16gb-1294761#specifications,08/25/18 - 18:46:55,BQ,304.0,5.5
504,16.0,"Móvil - Apple iPhone 6S Plus, 16GB, pantalla 5.5 pulgadas, red 4G, oro rosa",https://tiendas.mediamarkt.es/p/movil-apple-iphone-6s-plus-16gb-rosa-1296087#specifications,08/25/18 - 18:46:56,Apple,796.0,5.5
505,32.0,"Móvil - BQ Aquaris M5 32GB, Dual Sim, Blanco",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-m5-32gb-dual-sim-bl-1286416#specifications,08/25/18 - 18:47:00,BQ,316.0,5.0
506,8.0,"Móvil - Zopo Color E, 8GB, red 4G, Dual SIM, pantalla HD 5"", 8 mpx, rosa",https://tiendas.mediamarkt.es/p/movil-zopo-color-e-8gb-red-4g-dual-1295259#specifications,08/25/18 - 18:47:01,Zopo,96.99,5.0
507,8.0,"Móvil - Huawei Y6, 8GB, red 4G, pantalla HD 5"", cámara 8 mpx, blanco",https://tiendas.mediamarkt.es/p/movil-huawei-y6-8gb-red-4g-pantalla-1294960#specifications,08/25/18 - 18:47:02,Huawei,162.0,5.0
508,16.0,"Móvil - Wiko Highway Star Dorado, 16GB, red 4G, Dual SIM, pantalla HD de 5"" y cámara de 13 mp",https://tiendas.mediamarkt.es/p/movil-wiko-highway-star-dorado-16gb-1287481#specifications,08/25/18 - 18:47:03,Wiko,224.0,5.0
509,8.0,"Móvil - Samsung Galaxy J5 Dorado de 8 GB con red 4G, pantalla de 5 pulgadas",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-j5-dorado-de-8-gb-1288503#specifications,08/25/18 - 18:47:07,Samsung,182.0,5.0
510,8.0,"Móvil - Samsung Galaxy J5 Negro de 8 GB con red 4G, pantalla de 5 pulgadas",https://tiendas.mediamarkt.es/p/movil-samsung-galaxy-j5-negro-de-8-gb-1288504#specifications,08/25/18 - 18:47:08,Samsung,185.0,5.0
511,32.0,"Móvil - Asus Zenfone 2, 32GB, pantalla 5,5"", red 4G, Dual SIM, Quad Core, plateado",https://tiendas.mediamarkt.es/p/movil-asus-zenfone-2-32gb-dual-sim-5-pulgadas-1294248#specifications,08/25/18 - 18:47:09,Asus,281.0,5.5
512,32.0,"Móvil - Asus Zenfone 2, 32GB, pantalla 5,5"", red 4G, Dual SIM, Quad Core, negro",https://tiendas.mediamarkt.es/p/movil-asus-zenfone-2-32gb-pantalla-5-1294245#specifications,08/25/18 - 18:47:11,Asus,285.0,5.5
513,16.0,"Móvil - BQ Aquaris A4.5 Android One, Dual SIM, 16GB, pantalla de 4,5"", red 4G, negro",https://tiendas.mediamarkt.es/p/movil-bq-aquaris-a4-5-dual-sim-16gb-android-one-1294428#specifications,08/25/18 - 18:47:12,BQ,146.0,4.5
514,16.0,"Móvil - Acer Liquid Z630, 16GB, 5.5 pulgadas, red 4G, negro",https://tiendas.mediamarkt.es/p/movil-acer-liquid-z630-8gb-5-5-pulgadas-red-4g-1294384#specifications,08/25/18 - 18:47:15,Acer,184.0,5.5
515,8.0,"Móvil - Alcatel POP 4, 5 pulgadas, HD IPS, 4G, 8GB, Negro",https://tiendas.mediamarkt.es/p/movil-alcatel-pop-4-5-pulgadas-hd-ip-1331485#specifications,08/25/18 - 18:47:16,Alcatel,79.0,5.0
516,32.0,"Móvil - Honor 8, 32GB, red 4G, Dual Camera, 5.2"", Negro",https://tiendas.mediamarkt.es/p/movil-honor-8-32gb-red-4g-dual-camera-negro-1337923#specifications,08/25/18 - 18:47:17,Honor,388.0,5.2
517,16.0,"Móvil - Motorola Moto G4 Play, red 4G, 16GB, Blanco",https://tiendas.mediamarkt.es/p/movil-motorola-moto-g4-play-red-4g-16gb-1338471#specifications,08/25/18 - 18:47:19,Motorola,159.0,5.0
518,8.0,"Móvil - ZTE Blade L5 Plus, Pantalla HD de 5"", 8 GB, 1 GB RAM, Dual SIM, Negro",https://tiendas.mediamarkt.es/p/movil-zte-blade-l5-plus-5-3g-4-negro-1338917#specifications,08/25/18 - 18:47:20,ZTE,77.99,5.5
519,8.0,"Móvil - ZTE Blade L5 Plus, Pantalla HD de 5"", 8 GB, 1 GB RAM, Dual SIM, Blanco",https://tiendas.mediamarkt.es/p/movil-zte-blade-l5-plus-5-3g-4-blanco-1338951#specifications,08/25/18 - 18:47:23,ZTE,78.99,5.5
520,128.0,"Móvil - iPhone 7 PLUS de 128GB, pantalla Retina HD de 5.5"" y doble cámara, Plata",https://tiendas.mediamarkt.es/p/movil-iphone-7-plus-de-128gb-pantalla-1339981#specifications,08/25/18 - 18:47:24,Apple,850.0,5.5
521,128.0,"Móvil - iPhone 7 PLUS de 128GB, pantalla Retina HD de 5.5"" y doble cámara, Dorado",https://tiendas.mediamarkt.es/p/movil-iphone-7-plus-de-128gb-pantalla-dorado-1339982#specifications,08/25/18 - 18:47:28,Apple,850.0,5.5
522,8.0,"Móvil - Wiko Jerry, 5 pulgadas, Dual SIM, 3G, 4 núcleos, 8GB, Marshmallow 6.0, Rosa",https://tiendas.mediamarkt.es/p/movil-wiko-jerry-5-pulgadas-dual-sim-rosa-1329456#specifications,08/25/18 - 18:47:29,Wiko,64.9,5.0
523,16.0,"Móvil - LG X Power, 5,3 pulgadas, 13 MP, 16 GB, negro",https://tiendas.mediamarkt.es/p/movil-lg-x-power-5-3-pulgadas-13-megapixeles-16-gb-1340664#specifications,08/25/18 - 18:47:32,LG,177.0,5.3
524,16.0,"Móvil - Zopo Color F2, 16GB, red 4G, Dual SIM, Negro",https://tiendas.mediamarkt.es/p/movil-zopo-color-f2-16gb-red-4g-dua-negro-1339796#specifications,08/25/18 - 18:47:36,Zopo,128.0,5.0
525,16.0,"Móvil - Zopo COLOR C3, 5 pulgadas, 4G, 16GB, Dual SIM, Rosa",https://tiendas.mediamarkt.es/p/movil-zopo-color-c3-5-pulgadas-4g-1-rosa-1339788#specifications,08/25/18 - 18:47:37,Zopo,79.99,5.0
526,16.0,"Móvil - Zopo Color F2, 16GB, red 4G, Dual SIM, Dorado",https://tiendas.mediamarkt.es/p/movil-zopo-color-f2-16gb-red-4g-dua-dorado-1339798#specifications,08/25/18 - 18:47:40,Zopo,134.0,5.0
527,16.0,"Móvil - Zopo COLOR C3, 5 pulgadas, 4G, 16GB, Dual SIM, Dorado",https://tiendas.mediamarkt.es/p/movil-zopo-color-c3-5-pulgadas-4g-1-1339787#specifications,08/25/18 - 18:47:41,Zopo,81.99,5.0
528,32.0,"Móvil - Wiko Robby, 5.5"", Dual SIM, 3G, 16GB, Cámaras de 8MP y 5 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-wiko-robby-5-5-dualsim-3g-16gb-dorado-1323286#specifications,08/25/18 - 18:47:42,Wiko,89.9,5.5
529,32.0,"Móvil - Wiko Robby, 5.5"", Dual SIM, 3G, 16GB, Cámaras de 8MP y 5MP, Gris",https://tiendas.mediamarkt.es/p/movil-wiko-robby-5-5-dual-sim-3g-gris-1323287#specifications,08/25/18 - 18:47:43,Wiko,89.9,5.5
530,8.0,"Móvil - Wiko Jerry, 5 pulgadas, Dual SIM, 3G, 4 núcleos, 8GB, Marshmallow 6.0, Negro",https://tiendas.mediamarkt.es/p/movil-wiko-jerry-5pulgadas-dual-sim-negro-1329453#specifications,08/25/18 - 18:47:44,Wiko,64.9,5.0
531,128.0,"Móvil - iPhone 7 de 128GB con red 4G LTE, pantalla Retina HD de 4.7"" y cámara gran angular de 12 Mpx, negro brillante",https://tiendas.mediamarkt.es/p/apple-iphone-7-128gb-jet-black-retina-hd-1340022#specifications,08/25/18 - 18:47:46,Apple,729.0,4.7
532,256.0,"Móvil - iPhone 7 de 256GB con red 4G LTE, pantalla Retina HD de 4.7"" y cámara gran angular de 12 Mpx, Negro",https://tiendas.mediamarkt.es/p/movil-iphone-7-de-256gb-con-red-4g-lte-1340023#specifications,08/25/18 - 18:47:47,Apple,855.0,4.7
533,256.0,"Móvil - iPhone 7 de 256GB con red 4G LTE, pantalla Retina HD de 4.7"" y cámara gran angular de 12 Mpx, Plata",https://tiendas.mediamarkt.es/p/movil-iphone-7-256gb-red-4g-lte-plata-1340024#specifications,08/25/18 - 18:47:48,Apple,855.0,4.7
534,16.0,"Móvil - BQ AQ X5 PLUS, 5"", 16GB, 4G, Dual SIM, Negro ",https://tiendas.mediamarkt.es/p/movil-bq-aq-x5-plus-16gb-4g-dual-si-negro-1335781#specifications,08/25/18 - 18:47:50,BQ,259.0,5.0
535,32.0,"Móvil - Motorola Moto X Style, 32GB, red 4G, pantalla Quad HD 5,7"", 21 mpx, blanco",https://tiendas.mediamarkt.es/p/motorola-motox-style-57p4g6n32gbw-10096587#specifications,08/25/18 - 18:47:51,Motorola,568.0,5.7
536,16.0,"Móvil - Sony Xperia XA Ultra, 6"", 16GB, red 4G, Cámara 21.5 MP, Oro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa-ultra-6-32gb-oro-1334601#specifications,08/25/18 - 18:47:52,Sony,402.0,6.0
537,32.0,"Móvil - Sony Xperia X Performance, 32GB, Cámara 23MP, Pantalla Full HD 5"", Negro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-performance-32gb-negro-1334602#specifications,08/25/18 - 18:47:53,Sony,658.0,5.0
538,16.0,"Móvil - Wiko U Feel Lite marrón de 5 pulgadas, 16GB, 4G, 4 núcleos ",https://tiendas.mediamarkt.es/p/movil-wiko-u-feel-lite-marron-de-5-pul-16gb-4g-u-nucleos-1329457#specifications,08/25/18 - 18:47:54,Wiko,111.0,5.0
539,16.0,"Móvil - Wiko U Feel Lite rosa de 5 pulgadas, 16GB, 4G, 4 núcleos ",https://tiendas.mediamarkt.es/p/movil-wiko-u-feel-lite-rosa-de-5-pulga-16gb-4g-4-nucleos-1329458#specifications,08/25/18 - 18:47:58,Wiko,163.0,5.0
540,8.0,"Móvil - LG K8, Pantalla HD 5"", 4G, Quad Core, 8GB Memoria, Cámara 8MP, Blanco",https://tiendas.mediamarkt.es/p/movil-lg-k8-pantalla-hd-5-4g-quad-core-blanco1323074#specifications,08/25/18 - 18:48:01,LG,149.0,5.0
541,32.0,"Móvil - ZTE Axon Mini, 32GB, 4G, Pantalla 5.2"" FHD, Dual Sim, 8N, Force Touch, Oro",https://tiendas.mediamarkt.es/p/movil-zte-axon-mini-32gb-4g-oro-1322980#specifications,08/25/18 - 18:48:02,ZTE,265.0,5.2
542,8.0,"Móvil - Alcatel PIXI 4, 5"" TFT, red 3G, 8GB, Blanco",https://tiendas.mediamarkt.es/p/movil-alcatel-pixi-4-5-tft-3g-8gb-blanco-1331479#specifications,08/25/18 - 18:48:06,Alcatel,71.99,5.0
543,16.0,"Móvil - ZTE Blade V580, 5.5 Pulgadas, FHD, 4G, 8 Núcleos, 16GB, Gris",https://tiendas.mediamarkt.es/p/movil-zte-blade-v580-5-5-pulgadas-fhd-gris-1333111#specifications,08/25/18 - 18:48:09,ZTE,247.0,5.5
544,8.0,"Móvil - Alcatel POP 4, 5 pulgadas, HD IPS, 4G, 8GB, Blanco",https://tiendas.mediamarkt.es/p/movil-alcatel-pop-4-5-pulgadas-hd-ips-blanco-1331486#specifications,08/25/18 - 18:48:10,Alcatel,79.0,5.0
545,16.0,"Móvil - Alcatel POP 4 Plus, Dual Sim, 5.5 pulgadas, HD IPS, 16 GB, Blanco",https://tiendas.mediamarkt.es/p/movil-alcatel-pop-4-plus-dual-sim-5-5-pulgadas-hd-ips-16-gb-blanco-1331492#specifications,08/25/18 - 18:48:12,Alcatel,119.0,5.5
546,16.0,"Móvil - Alcatel POP 4 Plus, Dual Sim, 5.5 pulgadas, HD IPS, 16 GB, 4G, Rojo ",https://tiendas.mediamarkt.es/p/movil-alcatel-pop-4-plus-dual-sim-16gb-rojo-1331493#specifications,08/25/18 - 18:48:13,Alcatel,119.0,5.5
547,16.0,"Móvil - LG K10, 5.3'', HD, 16 GB, 1.5 GB RAM, 13 MP + 5 MP, Red 4G, Dual SIM, Blanco",https://tiendas.mediamarkt.es/p/movil-lg-k10-red-4g-dual-sim-blanco-1327922#specifications,08/25/18 - 18:48:14,LG,179.0,5.3
548,16.0,"Móvil - LG X SCREEN, sistema Always On, 16 GB de memoria, Negro",https://tiendas.mediamarkt.es/p/movil-lg-electronics-x-screen-sistema-1331839#specifications,08/25/18 - 18:48:15,LG,209.0,4.93
549,16.0,"Móvil - LG X SCREEN, sistema Always On, 16 GB de memoria, Blanco",https://tiendas.mediamarkt.es/p/movil-lg-electronics-x-screen-sistema-blanco-1331840#specifications,08/25/18 - 18:48:16,LG,209.0,4.93
550,16.0,"Móvil - LG Stylus II, 5,7"", 16GB, Quad-Core, red 4G, Negro",https://tiendas.mediamarkt.es/p/movil-lg-stylus-ii-52-16gb-quad-c-1331843#specifications,08/25/18 - 18:48:18,LG,182.0,5.7
551,16.0,"Móvil - Wiko U FEEL, 16GB, 4G, Pantalla HD de 5"", Cámara 13MP, Marrón",https://tiendas.mediamarkt.es/p/movil-wiko-u-feel-16gb-4g-pantalla-5-marron-1329459#specifications,08/25/18 - 18:48:19,Wiko,183.0,5.0
552,16.0,"Móvil - Wiko U FEEL, 16GB, 4G, Pantalla HD de 5"", Cámara 13MP, Blanco",https://tiendas.mediamarkt.es/p/movil-wiko-u-feel-16gb-4g-pantalla-5-blanco-1329460#specifications,08/25/18 - 18:48:20,Wiko,185.0,5.0
553,16.0,"Móvil - Sony Xperia XA 5P, 16GB, red 4G, HDR, Verde Dorado",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa-5p-16gb-red-4g-verdedorado-1332240#specifications,08/25/18 - 18:48:21,Sony,199.0,5.0
554,16.0,"Móvil - Sony Xperia XA 5P, 16GB, red 4G, HDR, Rosa Dorado",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa-5p-16gb-red-4g-rosa-1332241#specifications,08/25/18 - 18:48:24,Sony,199.0,5.0
555,32.0,"Móvil - iPhone SE de 16 GB, con red 4G, pantalla retina de 4"" y cámara de 12 mp, Gris espacial",https://tiendas.mediamarkt.es/p/movil-iphone-se-16-gb-red-4g-gris-1321139#specifications,08/25/18 - 18:48:25,Apple,478.0,4.0
556,32.0,"Móvil - iPhone SE de 16 GB, con red 4G, pantalla retina de 4"" y cámara de 12 mp, Oro rosa",https://tiendas.mediamarkt.es/p/movil-iphone-se-16-gb-red-4g-rosa-1321142#specifications,08/25/18 - 18:48:26,Apple,467.0,4.0
557,16.0,"Móvil - Zopo Speed 7, 3GB, red 4G, Pantalla FHD 5"", 16 GB, 13.2MP, Negro",https://tiendas.mediamarkt.es/p/movil-zopo-speed-7-3gb-red-4g-panta-1320302#specifications,08/25/18 - 18:48:30,Zopo,202.0,5.0
558,16.0,"Móvil - Zopo Speed 7 plus, 4G, Pantalla FullHD 5.5"", 16 GB, 13 MP, Negro",https://tiendas.mediamarkt.es/p/movil-zopo-zp952-speed-7-plus-3gb-4g-negro-1320307#specifications,08/25/18 - 18:48:31,Zopo,206.0,5.5
559,16.0,"Móvil - Zopo Speed 7, 3GB, red 4G, Pantalla FHD 5"", 16 GB, 13.2MP, Blanco",https://tiendas.mediamarkt.es/p/movil-zopo-speed-7-3gb-red-4g-pantalla5-blanco-1320414#specifications,08/25/18 - 18:48:32,Zopo,202.0,5.0
560,32.0,"Móvil - Huawei GX8, 5.5"", 4G, Octa Core, 32GB, Gold",https://tiendas.mediamarkt.es/p/movil-huawei-gx8-5-5-4g-octa-core-1326415#specifications,08/25/18 - 18:48:35,Huawei,399.0,5.5
561,32.0,"Móvil - Sony Xperia X 5P, 32GB, Red 4G, Full HD, Negro",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-5p-32gb-red-4g-negro-1327279#specifications,08/25/18 - 18:48:37,Sony,219.0,5.0
562,32.0,"Móvil - Sony Xperia X 5P, 32GB, Red 4G, Full HD, Blanco",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-5p-32gb-red-4g-blanco-1327280#specifications,08/25/18 - 18:48:38,Sony,219.0,5.0
563,32.0,"Móvil - Sony Xperia X 5P, 32GB, Red 4G, Full HD, Gold",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-5p-32gb-red-4g-gold-1327281#specifications,08/25/18 - 18:48:41,Sony,219.0,5.0
564,32.0,"Móvil - Sony Xperia X 5P, 32GB, Red 4G, Full HD, Rosa",https://tiendas.mediamarkt.es/p/movil-sony-xperia-x-5p-32gb-red-4g-rosa1327282#specifications,08/25/18 - 18:48:42,Sony,219.0,5.0
565,16.0,"Móvil - Motorola Moto G4, 5.5"", Full HD, Qualcomm Snapdragon 617, 2GB RAM, 16 GB, 13MP + 5MP, 4G, Dual SIM, Negro",https://tiendas.mediamarkt.es/p/movil-moto-g4-dual-sim-16-gb-5-5-full-hd-4g-negro-1329023#specifications,08/25/18 - 18:48:43,Motorola,186.0,5.5
566,32.0,"Móvil - Sony Xperia XA2 Ultra, 6"" Full HD, Snapdragon 630, 4 GB RAM, 32 GB, 23 MP, Vídeo 4K, Plata",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa2-ultra-6-full-hd-ram-1399655#specifications,08/25/18 - 18:48:46,Sony,369.0,6.0
567,32.0,"Pack Móvil - Asus ZenFone MAX PLUS 5.7"",DS,4G,8N,32GB,Negro + Tarjeta MicroSD 16 GB",https://tiendas.mediamarkt.es/p/zenf-max-plus-57-32gb-tarjeta-sd-200006895#specifications,08/25/18 - 18:48:50,Asus,299.0,5.7
568,32.0,"Móvil - Xiaomi Redmi 5, 5.7'', HD, SnapDragon 450, 3 GB RAM, 32 GB, Cámaras 12 y 5 MP, Dorado",https://tiendas.mediamarkt.es/p/movil-xiaomi-redmi-5-5.7-pulgadas-hd-1400534#specifications,08/25/18 - 18:48:50,Xiaomi,153.0,5.5
569,32.0,"Móvil - Sony Xperia XA2, 5.2"" Full HD, RAM 3 GB, 32 GB, Cámara 23 MP, Vídeo 4K, Plata",https://tiendas.mediamarkt.es/p/movil-sony-xperia-xa2-5.2-fullhd-ram3gb-32gb-23mp-plata-1399651#specifications,08/25/18 - 18:48:53,Sony,279.0,5.2
